trade_id_ref,expected_settle_date,actual_settle_date,settlement_status,settlement_amount,currency
binance:6582459192,2026-08-20,2026-08-19,settled,6497.40,USD
binance:6582459193,2026-08-20,2026-08-19,settled,2901.92,USD
binance:6582459194,2026-08-20,2026-08-19,settled,3595.50,USD
binance:6582459195,2026-08-20,2026-08-19,settled,34.33,USD
binance:6582459200,2026-08-20,2026-08-19,settled,6497.40,USD
binance:6582459201,2026-08-20,2026-08-21,settled,3555.65,USD
binance:6582459202,2026-08-20,2026-08-19,settled,3568.03,USD
binance:6582459203,2026-08-20,2026-08-19,settled,6485.07,USD
binance:6582459205,2026-08-20,2026-08-19,settled,7805.58,USD
binance:6582459206,2026-08-20,2026-08-19,settled,12179.11,USD
binance:6582459208,2026-08-20,2026-08-19,settled,6497.45,USD
binance:6582459209,2026-08-20,2026-08-19,settled,20229.84,USD
binance:6582459211,2026-08-20,2026-08-19,settled,18495.27,USD
binance:6582459213,2026-08-20,2026-08-19,settled,123.60,USD
binance:6582459214,2026-08-20,2026-08-19,settled,903.69,USD
binance:6582459215,2026-08-20,2026-08-19,settled,18894.41,USD
binance:6582459219,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459220,2026-08-20,2026-08-19,settled,37.08,USD
binance:6582459221,2026-08-20,2026-08-19,settled,51.50,USD
binance:6582459222,2026-08-20,2026-08-20,settled,9367.25,USD
binance:6582459223,2026-08-20,2026-08-19,settled,9455.83,USD
binance:6582459224,2026-08-20,2026-08-19,settled,3673.15,USD
binance:6582459225,2026-08-20,2026-08-19,settled,5782.69,USD
binance:6582459226,2026-08-20,2026-08-19,settled,9455.86,USD
binance:6582459227,2026-08-20,2026-08-19,settled,5137.93,USD
binance:6582459228,2026-08-20,2026-08-19,settled,123.61,USD
binance:6582459229,2026-08-20,2026-08-19,settled,21003.73,USD
binance:6582459233,2026-08-20,2026-08-19,settled,2976.20,USD
binance:6582459234,2026-08-20,2026-08-19,settled,4147.74,USD
binance:6582459235,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459236,2026-08-20,2026-08-19,settled,1002.60,USD
binance:6582459237,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582459239,2026-08-20,2026-08-19,settled,9783.64,USD
binance:6582459240,2026-08-20,2026-08-19,settled,11881.55,USD
binance:6582459241,2026-08-20,2026-08-19,settled,7051.54,USD
binance:6582459242,2026-08-20,2026-08-19,settled,20.60,USD
binance:6582459243,2026-08-20,2026-08-19,settled,6894.42,USD
binance:6582459244,2026-08-20,2026-08-19,settled,20.60,USD
binance:6582459245,2026-08-20,2026-08-19,settled,6389.20,USD
binance:6582459246,2026-08-20,2026-08-19,settled,13433.53,USD
binance:6582459247,2026-08-20,2026-08-19,settled,1799.83,USD
binance:6582459248,2026-08-20,2026-08-19,settled,13776.20,USD
binance:6582459249,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459250,2026-08-20,2026-08-19,settled,4159.27,USD
binance:6582459251,2026-08-20,2026-08-19,settled,8.24,USD
binance:6582459252,2026-08-20,2026-08-19,settled,23.35,USD
binance:6582459256,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582459258,2026-08-20,2026-08-19,settled,28.84,USD
binance:6582459263,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459266,2026-08-20,2026-08-19,settled,817.83,USD
binance:6582459267,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582459268,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459269,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582459270,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582459272,2026-08-20,2026-08-19,settled,21.97,USD
binance:6582459276,2026-08-20,2026-08-19,settled,27.47,USD
coinbase:1073149016,2026-08-20,2026-08-22,settled,0.00,USD
binance:6582459281,2026-08-20,2026-08-19,settled,1387.05,USD
binance:6582459285,2026-08-20,2026-08-19,settled,19.23,USD
binance:6582459289,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582459291,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459294,2026-08-20,2026-08-19,settled,4959.01,USD
binance:6582459302,2026-08-20,2026-08-19,settled,27.47,USD
binance:6582459303,2026-08-20,2026-08-19,settled,38.45,USD
coinbase:1073149017,2026-08-20,2026-08-19,settled,9011.75,USD
coinbase:1073149018,2026-08-20,2026-08-22,settled,1364.58,USD
coinbase:1073149022,2026-08-20,2026-08-19,settled,23992.55,USD
coinbase:1073149021,2026-08-20,2026-08-19,settled,6444.02,USD
coinbase:1073149020,2026-08-20,2026-08-19,settled,12154.50,USD
coinbase:1073149019,2026-08-20,2026-08-19,settled,9996.70,USD
binance:6582459310,2026-08-20,2026-08-19,settled,36254.81,USD
kraken:105348635,2026-08-20,2026-08-19,settled,99.95,USD
kraken:105348636,2026-08-20,2026-08-19,settled,6014.41,USD
coinbase:1073149026,2026-08-20,2026-08-19,settled,7412.86,USD
coinbase:1073149025,2026-08-20,2026-08-19,settled,3454.62,USD
coinbase:1073149024,2026-08-20,2026-08-19,settled,12155.69,USD
coinbase:1073149023,2026-08-20,2026-08-19,settled,3370.70,USD
binance:6582459317,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459320,2026-08-20,2026-08-19,settled,7.55,USD
binance:6582459321,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582459323,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459324,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582459325,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582459326,2026-08-20,2026-08-19,settled,11.67,USD
binance:6582459328,2026-08-20,2026-08-19,settled,27.47,USD
binance:6582459333,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582459335,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459338,2026-08-20,2026-08-19,settled,1363.62,USD
binance:6582459339,2026-08-20,2026-08-19,settled,42.57,USD
binance:6582459346,2026-08-20,2026-08-19,settled,13.73,USD
kraken:105348637,2026-08-20,2026-08-19,settled,3985.59,USD
kraken:105348638,2026-08-20,2026-08-19,settled,823.59,USD
kraken:105348639,2026-08-20,2026-08-19,settled,78.93,USD
kraken:105348640,2026-08-20,2026-08-19,settled,53.42,USD
kraken:105348641,2026-08-20,2026-08-19,settled,100.00,USD
kraken:105348642,2026-08-20,2026-08-19,settled,34.31,USD
coinbase:1073149027,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582459348,2026-08-20,2026-08-19,settled,8601.95,USD
binance:6582459352,2026-08-20,2026-08-19,settled,5.49,USD
coinbase:1073149028,2026-08-20,2026-08-19,settled,374.77,USD
binance:6582459353,2026-08-20,2026-08-19,settled,10940.56,USD
coinbase:1073149029,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149030,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582459362,2026-08-20,2026-08-19,settled,34.33,USD
coinbase:1073149031,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582459366,2026-08-20,2026-08-19,settled,549.98,USD
binance:6582459367,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582459369,2026-08-20,2026-08-19,settled,1002.46,USD
binance:6582459374,2026-08-20,2026-08-19,settled,7813.02,USD
binance:6582459384,2026-08-24,2026-08-21,settled,12937.94,USD
binance:6582459389,2026-08-20,2026-08-19,settled,27.46,USD
binance:6582459394,2026-08-20,2026-08-19,settled,10.30,USD
binance:6582459395,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459396,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459397,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459400,2026-08-20,2026-08-19,settled,16.48,USD
coinbase:1073149032,2026-08-20,2026-08-19,settled,12154.56,USD
binance:6582459403,2026-08-20,2026-08-19,settled,14006.64,USD
coinbase:1073149033,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149034,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149035,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582459404,2026-08-20,2026-08-19,settled,61754.18,USD
binance:6582459405,2026-08-20,2026-08-19,settled,88269.30,USD
binance:6582459417,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582459419,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459420,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459423,2026-08-20,2026-08-19,settled,6268.63,USD
binance:6582459428,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459429,2026-08-20,2026-08-19,settled,13.73,USD
binance:6582459432,2026-08-20,2026-08-19,settled,2.75,USD
binance:6582459433,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459435,2026-08-20,2026-08-19,settled,33.64,USD
binance:6582459440,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582459441,2026-08-20,2026-08-19,settled,11.67,USD
binance:6582459443,2026-08-20,2026-08-19,settled,17.85,USD
binance:6582459446,2026-08-20,2026-08-19,settled,27.46,USD
binance:6582459451,2026-08-20,2026-08-19,settled,13.73,USD
binance:6582459453,2026-08-20,2026-08-19,settled,27.46,USD
binance:6582459458,2026-08-20,2026-08-19,settled,36.39,USD
binance:6582459464,2026-08-20,2026-08-19,settled,10.98,USD
binance:6582459466,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459469,2026-08-20,2026-08-19,settled,10709.98,USD
coinbase:1073149037,2026-08-20,2026-08-19,settled,367.65,USD
coinbase:1073149036,2026-08-20,2026-08-19,settled,2894.05,USD
coinbase:1073149038,2026-08-20,2026-08-19,settled,595.44,USD
coinbase:1073149039,2026-08-20,2026-08-19,settled,138.53,USD
coinbase:1073149040,2026-08-20,2026-08-19,settled,260.80,USD
coinbase:1073149041,2026-08-20,2026-08-19,settled,676.38,USD
coinbase:1073149043,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073149042,2026-08-20,2026-08-19,settled,19.96,USD
coinbase:1073149045,2026-08-20,2026-08-19,settled,116.71,USD
coinbase:1073149044,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073149046,2026-08-24,2026-08-21,settled,390.89,USD
coinbase:1073149047,2026-08-20,2026-08-19,settled,109.72,USD
coinbase:1073149048,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149049,2026-08-20,2026-08-19,settled,738.46,USD
coinbase:1073149050,2026-08-20,2026-08-19,settled,31.72,USD
coinbase:1073149051,2026-08-20,2026-08-19,settled,2523.91,USD
coinbase:1073149052,2026-08-20,2026-08-19,settled,174.42,USD
coinbase:1073149053,2026-08-20,2026-08-19,settled,1092.76,USD
coinbase:1073149054,2026-08-20,2026-08-19,settled,20.55,USD
coinbase:1073149055,2026-08-20,2026-08-19,settled,124.91,USD
coinbase:1073149056,2026-08-20,2026-08-19,settled,500.31,USD
coinbase:1073149057,2026-08-20,2026-08-19,settled,438.51,USD
binance:6582459470,2026-08-20,2026-08-19,settled,349.45,USD
coinbase:1073149058,2026-08-20,2026-08-19,settled,318.06,USD
coinbase:1073149059,2026-08-20,2026-08-19,settled,323.60,USD
coinbase:1073149060,2026-08-20,2026-08-19,settled,306.16,USD
coinbase:1073149061,2026-08-20,2026-08-19,settled,229.49,USD
coinbase:1073149062,2026-08-20,2026-08-19,settled,114.13,USD
coinbase:1073149063,2026-08-20,2026-08-19,settled,338.23,USD
coinbase:1073149064,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149065,2026-08-20,2026-08-19,settled,31.60,USD
coinbase:1073149066,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073149073,2026-08-20,2026-08-20,settled,8000.00,USD
coinbase:1073149072,2026-08-20,2026-08-19,settled,1990.04,USD
coinbase:1073149071,2026-08-20,2026-08-19,settled,525.03,USD
coinbase:1073149070,2026-08-20,2026-08-19,settled,261.07,USD
coinbase:1073149069,2026-08-20,2026-08-19,settled,420.01,USD
coinbase:1073149068,2026-08-20,2026-08-19,settled,1950.38,USD
coinbase:1073149067,2026-08-20,2026-08-19,settled,2997.96,USD
coinbase:1073149074,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149076,2026-08-24,2026-08-21,settled,0.00,USD
binance:6582459471,2026-08-20,2026-08-19,settled,962.53,USD
binance:6582459472,2026-08-20,2026-08-19,settled,53.55,USD
coinbase:1073149077,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149078,2026-08-20,2026-08-21,settled,0.00,USD
binance:6582459473,2026-08-20,2026-08-19,settled,5330.96,USD
coinbase:1073149079,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149080,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149081,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073149082,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149087,2026-08-20,2026-08-19,settled,2011.75,USD
coinbase:1073149086,2026-08-20,2026-08-19,settled,2998.22,USD
coinbase:1073149085,2026-08-20,2026-08-19,settled,871.52,USD
coinbase:1073149084,2026-08-20,2026-08-19,settled,2058.70,USD
coinbase:1073149083,2026-08-20,2026-08-19,settled,2058.70,USD
coinbase:1073149089,2026-08-20,2026-08-19,settled,2452.81,USD
coinbase:1073149088,2026-08-20,2026-08-19,settled,46.95,USD
binance:6582459474,2026-08-20,2026-08-19,settled,396.82,USD
binance:6582459475,2026-08-20,2026-08-19,settled,33.64,USD
coinbase:1073149090,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582459476,2026-08-20,2026-08-19,settled,10000.10,USD
coinbase:1073149091,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582459477,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582459487,2026-08-20,2026-08-19,settled,686.54,USD
binance:6582459489,2026-08-20,2026-08-19,settled,1373.07,USD
binance:6582459497,2026-08-20,2026-08-19,settled,1925.05,USD
binance:6582459511,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459512,2026-08-20,2026-08-19,settled,10.98,USD
binance:6582459514,2026-08-20,2026-08-19,settled,21.97,USD
binance:6582459518,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459521,2026-08-20,2026-08-19,settled,480.59,USD
binance:6582459525,2026-08-20,2026-08-19,settled,68.66,USD
binance:6582459526,2026-08-20,2026-08-19,settled,2196.99,USD
binance:6582459527,2026-08-20,2026-08-22,settled,2746.24,USD
binance:6582459528,2026-08-20,2026-08-19,settled,10984.96,USD
binance:6582459529,2026-08-20,2026-08-19,settled,2746.24,USD
binance:6582459534,2026-08-20,2026-08-19,settled,333.67,USD
binance:6582459545,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459546,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459549,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459550,2026-08-20,2026-08-19,settled,45.31,USD
binance:6582459558,2026-08-20,2026-08-19,settled,39.82,USD
binance:6582459565,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459566,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459567,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459568,2026-08-20,2026-08-21,settled,10.99,USD
binance:6582459570,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582459572,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459575,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459578,2026-08-20,2026-08-19,settled,2744.97,USD
binance:6582459584,2026-08-20,2026-08-22,settled,199.80,USD
binance:6582459585,2026-08-20,2026-08-21,settled,4145.62,USD
binance:6582459586,2026-08-20,2026-08-19,settled,5.49,USD
coinbase:1073149093,2026-08-20,2026-08-19,settled,985.30,USD
coinbase:1073149092,2026-08-20,2026-08-19,settled,2998.22,USD
coinbase:1073149095,2026-08-20,2026-08-19,settled,525.03,USD
coinbase:1073149094,2026-08-20,2026-08-19,settled,420.01,USD
coinbase:1073149098,2026-08-20,2026-08-19,settled,1990.26,USD
coinbase:1073149096,2026-08-20,2026-08-19,settled,105.24,USD
coinbase:1073149099,2026-08-20,2026-08-19,settled,12222.98,USD
coinbase:1073149101,2026-08-20,2026-08-19,settled,2069.03,USD
coinbase:1073149100,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073149102,2026-08-20,2026-08-19,settled,480.38,USD
coinbase:1073149103,2026-08-20,2026-08-19,settled,525.03,USD
coinbase:1073149105,2026-08-20,2026-08-19,settled,7547.52,USD
coinbase:1073149106,2026-08-20,2026-08-19,settled,1946.22,USD
binance:6582459587,2026-08-20,2026-08-19,settled,59.73,USD
binance:6582459588,2026-08-20,2026-08-19,settled,3599.82,USD
binance:6582459589,2026-08-20,2026-08-19,settled,3542.83,USD
binance:6582459601,2026-08-20,2026-08-19,settled,2662.62,USD
binance:6582459613,2026-08-20,2026-08-19,settled,21.97,USD
binance:6582459617,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459620,2026-08-20,2026-08-19,settled,6263.14,USD
binance:6582459624,2026-08-20,2026-08-19,settled,27.46,USD
binance:6582459629,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459632,2026-08-24,2026-08-22,settled,1023.72,USD
binance:6582459636,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459637,2026-08-24,2026-08-22,settled,63.17,USD
binance:6582459647,2026-08-20,2026-08-19,settled,975.00,USD
binance:6582459668,2026-08-20,2026-08-19,settled,21.97,USD
binance:6582459672,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459675,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459678,2026-08-20,2026-08-19,settled,2999.15,USD
binance:6582459679,2026-08-20,2026-08-19,settled,27.46,USD
binance:6582459684,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582459686,2026-08-20,2026-08-19,settled,4074.53,USD
binance:6582459687,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582459689,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459690,2026-08-20,2026-08-19,settled,32.96,USD
binance:6582459691,2026-08-20,2026-08-19,settled,10.99,USD
coinbase:1073149107,2026-08-20,2026-08-19,settled,525.03,USD
binance:6582459693,2026-08-20,2026-08-19,settled,54.93,USD
binance:6582459694,2026-08-20,2026-08-19,settled,824.00,USD
binance:6582459699,2026-08-20,2026-08-19,settled,755.34,USD
binance:6582459700,2026-08-24,2026-08-21,settled,2060.01,USD
binance:6582459701,2026-08-20,2026-08-19,settled,6.18,USD
coinbase:1073149108,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582459702,2026-08-20,2026-08-19,settled,6042.69,USD
binance:6582459703,2026-08-20,2026-08-22,settled,343.33,USD
binance:6582459704,2026-08-20,2026-08-19,settled,5493.35,USD
binance:6582459714,2026-08-20,2026-08-19,settled,927.00,USD
binance:6582459715,2026-08-20,2026-08-19,settled,7.55,USD
binance:6582459716,2026-08-20,2026-08-19,settled,26.78,USD
coinbase:1073149109,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582459717,2026-08-20,2026-08-19,settled,39.83,USD
coinbase:1073149110,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582459718,2026-08-20,2026-08-19,settled,10000.64,USD
binance:6582459721,2026-08-20,2026-08-19,settled,3096.88,USD
binance:6582459722,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582459723,2026-08-20,2026-08-19,settled,3543.21,USD
binance:6582459724,2026-08-20,2026-08-19,settled,9202.74,USD
binance:6582459729,2026-08-20,2026-08-19,settled,16239.72,USD
coinbase:1073149111,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582459734,2026-08-20,2026-08-19,settled,30549.89,USD
binance:6582459750,2026-08-20,2026-08-19,settled,27.47,USD
binance:6582459755,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582459756,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459759,2026-08-20,2026-08-19,settled,2765.89,USD
binance:6582459760,2026-08-20,2026-08-22,settled,54.25,USD
binance:6582459767,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582459770,2026-08-20,2026-08-19,settled,45.32,USD
coinbase:1073149112,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073149115,2026-08-20,2026-08-19,settled,14567.09,USD
coinbase:1073149114,2026-08-20,2026-08-19,settled,7248.76,USD
coinbase:1073149113,2026-08-20,2026-08-19,settled,1.66,USD
coinbase:1073149116,2026-08-20,2026-08-19,settled,1352.81,USD
coinbase:1073149117,2026-08-20,2026-08-19,settled,796.83,USD
coinbase:1073149120,2026-08-20,2026-08-19,settled,113.70,USD
coinbase:1073149119,2026-08-20,2026-08-19,settled,3.51,USD
coinbase:1073149118,2026-08-20,2026-08-19,settled,744.15,USD
coinbase:1073149121,2026-08-20,2026-08-19,settled,16.44,USD
coinbase:1073149122,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582459778,2026-08-20,2026-08-19,settled,48.07,USD
